"Element"	"ionState"	"Ei"	"gi"
"Cs"	"I"	3.03414695	8
"Cs"	"I"	3.03416944	6
"Cs"	"I"	3.18748936	2
"Cs"	"I"	3.197739	4
"Cs"	"I"	3.22951984	4
"Cs"	"I"	3.23211592	6
"Cs"	"I"	3.33649694	2
"Cs"	"I"	3.3439968	8
"Cs"	"I"	3.3440154	6
"Cs"	"I"	3.34857194	8
"Cs"	"I"	3.34857229	10
"Cs"	"I"	3.42655087	2
"Cs"	"I"	3.43209068	4
"Cs"	"I"	3.4481543	4
"Cs"	"I"	3.4495975	6
"Cs"	"I"	3.50878117	2
"Cs"	"I"	3.51239888	8
"Cs"	"I"	3.512412	6
"Cs"	"I"	3.51525509	8
"Cs"	"I"	3.51525529	10
"Cs"	"I"	3.5616708	2
"Cs"	"I"	3.56500158	4
"Cs"	"I"	3.57430103	4
"Cs"	"I"	3.575182547	6
"Cs"	"I"	3.611874198	2
"Cs"	"I"	3.61388003	8
"Cs"	"I"	3.613889169	6
"Cs"	"I"	3.615760113	8
"Cs"	"I"	3.61576024	10
"Cs"	"I"	3.645559844	2
"Cs"	"I"	3.6477173	4
"Cs"	"I"	3.65360204	4
"Cs"	"I"	3.654178835	6
"Cs"	"I"	3.678462803	2
"Cs"	"I"	3.67968855	8
"Cs"	"I"	3.679695137	6
"Cs"	"I"	3.680983971	8
"Cs"	"I"	3.68098408	10
"Cs"	"I"	3.701229795	2
"Cs"	"I"	3.7027069	4
"Cs"	"I"	3.70667374	4
"Cs"	"I"	3.707071301	6
"Cs"	"I"	3.723963144	2
"Cs"	"I"	3.7247674	8
"Cs"	"I"	3.724772227	6
"Cs"	"I"	3.72569456	8
"Cs"	"I"	3.72569472	10
"Cs"	"I"	3.740066199	2
"Cs"	"I"	3.7411213	4
"Cs"	"I"	3.74392558	4
"Cs"	"I"	3.744210985	6
"Cs"	"I"	3.756429242	2
"Cs"	"I"	3.756986073	8
"Cs"	"I"	3.756989684	6
"Cs"	"I"	3.757671026	8
"Cs"	"I"	3.75767114	10
"Cs"	"I"	3.768235852	2
"Cs"	"I"	3.7690159	4
"Cs"	"I"	3.77107279	4
"Cs"	"I"	3.771284489	6
"Cs"	"I"	3.780405103	2
"Cs"	"I"	3.780807106	8
"Cs"	"I"	3.780809866	6
"Cs"	"I"	3.78132657	10
"Cs"	"I"	3.781326738	8
"Cs"	"I"	3.789317765	2
"Cs"	"I"	3.7899103	4
"Cs"	"I"	3.7914649	4
"Cs"	"I"	3.791626184	6
"Cs"	"I"	3.798613336	2
"Cs"	"I"	3.798913391	8
"Cs"	"I"	3.79891555	6
"Cs"	"I"	3.799316584	8
"Cs"	"I"	3.805505791	2
"Cs"	"I"	3.8059666	4
"Cs"	"I"	3.80717042	4
"Cs"	"I"	3.807296076	6
"Cs"	"I"	3.812766301	2
"Cs"	"I"	3.812996423	8
"Cs"	"I"	3.812998144	6
"Cs"	"I"	3.813315339	8
"Cs"	"I"	3.818205847	2
"Cs"	"I"	3.818571	4
"Cs"	"I"	3.81952272	4
"Cs"	"I"	3.819622484	6
"Cs"	"I"	3.823984841	2
"Cs"	"I"	3.824165349	8
"Cs"	"I"	3.824166742	6
"Cs"	"I"	3.824421821	8
"Cs"	"I"	3.828352787	2
"Cs"	"I"	3.828647273	4
"Cs"	"I"	3.82941264	4
"Cs"	"I"	3.829493134	6
"Cs"	"I"	3.833027612	2
"Cs"	"I"	3.833171929	8
"Cs"	"I"	3.833173072	6
"Cs"	"I"	3.833381198	8
"Cs"	"I"	3.836587939	2
"Cs"	"I"	3.836829	4
"Cs"	"I"	3.83745366	4
"Cs"	"I"	3.837519556	6
"Cs"	"I"	3.840422987	2
"Cs"	"I"	3.840540259	8
"Cs"	"I"	3.840541207	6
"Cs"	"I"	3.840713179	8
"Cs"	"I"	3.84336	2
"Cs"	"I"	3.84356	4
"Cs"	"I"	3.84407924	4
"Cs"	"I"	3.844134078	6
"Cs"	"I"	3.846548204	2
"Cs"	"I"	3.846644809	8
"Cs"	"I"	3.846645597	6
"Cs"	"I"	3.846789325	8
"Cs"	"I"	3.849004282	2
"Cs"	"I"	3.8491718	4
"Cs"	"I"	3.84960343	4
"Cs"	"I"	3.849649478	6
"Cs"	"I"	3.8516783	2
"Cs"	"I"	3.851758872	8
"Cs"	"I"	3.851759542	6
"Cs"	"I"	3.851880864	8
"Cs"	"I"	3.853750986	2
"Cs"	"I"	3.853896	4
"Cs"	"I"	3.8542574	4
"Cs"	"I"	3.854296426	6
"Cs"	"I"	3.856017742	2
"Cs"	"I"	3.856085694	8
"Cs"	"I"	3.856086267	6
"Cs"	"I"	3.856189418	8
"Cs"	"I"	3.857782881	2
"Cs"	"I"	3.857903527	4
"Cs"	"I"	3.85821481	4
"Cs"	"I"	3.858248132	6
"Cs"	"I"	3.859721069	2
"Cs"	"I"	3.859778881	8
"Cs"	"I"	3.859779373	6
"Cs"	"I"	3.859868093	8
"Cs"	"I"	3.861236594	2
"Cs"	"I"	3.861344	4
"Cs"	"I"	3.861608	4
"Cs"	"I"	3.86163665	6
"Cs"	"I"	3.862906784	2
"Cs"	"I"	3.862956416	8
"Cs"	"I"	3.86295685	6
"Cs"	"I"	3.863033441	8
"Cs"	"I"	3.864217654	2
"Cs"	"I"	3.86430758	4
"Cs"	"I"	3.86453966	4
"Cs"	"I"	3.86456414	6
"Cs"	"I"	3.865710008	8
"Cs"	"I"	3.86571038	6
"Cs"	"I"	3.865777177	8
"Cs"	"I"	3.86708893	4
"Cs"	"I"	3.867110622	6
"Cs"	"I"	3.868111803	8
"Cs"	"I"	3.868112125	6
"Cs"	"I"	3.868170529	8
"Cs"	"I"	3.870219302	8
"Cs"	"I"	3.870219596	6
"Cs"	"I"	3.870271119	8
"Cs"	"I"	3.87207869	8
"Cs"	"I"	3.87207895	6
"Cs"	"I"	3.872124481	8
"Cs"	"I"	12.307	4
"Cs"	"I"	13.5228	2
"Cs"	"I"	13.1727	6
"Cs"	"I"	14.5917	2
"Sb"	"I"	0	4
"Sb"	"I"	1.055369	4
"Sb"	"I"	1.2217425	6
"Sb"	"I"	2.0327654	2
"Sb"	"I"	2.2892693	4
"Sb"	"I"	5.3622344	2
"Sb"	"I"	5.6964962	4
"Sb"	"I"	5.9924568	6
"Sb"	"I"	5.8261487	2
"Sb"	"I"	6.12372	4
"Sb"	"I"	6.4070616	2
"Sb"	"I"	6.5231165	4
"Sb"	"I"	6.6260834	6
"Sb"	"I"	6.9619362	4
"Sb"	"I"	7.0297315	2
"Sb"	"I"	6.6366207	4
"Sb"	"I"	6.8341259	6
"Sb"	"I"	7.0085951	8
"Sb"	"I"	6.7195242	2
"Sb"	"I"	6.8357764	4
"Sb"	"I"	6.83588	6
"Sb"	"I"	6.8480146	4
"Sb"	"I"	6.9094241	6
"Sb"	"I"	6.8503913	6
"Sb"	"I"	6.9263559	4
"Sb"	"I"	6.9423536	2
"Sb"	"I"	7.0340156	4
"Sb"	"I"	7.4065216	2
"Sb"	"I"	7.1026892	6
"Sb"	"I"	7.578626	8
"Sb"	"I"	7.117975	6
"Sb"	"I"	7.2004488	4
"Sb"	"I"	7.1359546	8
"Sb"	"I"	7.2641737	4
"Sb"	"I"	7.2720466	2
"Sb"	"I"	7.2946707	6
"Sb"	"I"	7.141143	2
"Sb"	"I"	7.2836199	4
"Sb"	"I"	7.2980681	6
"Sb"	"I"	7.3081429	8
"Sb"	"I"	7.2075308	2
"Sb"	"I"	7.5586559	4
"Sb"	"I"	7.8750153	6
"Sb"	"I"	7.4892004	6
"Sb"	"I"	7.5110742	4
"Sb"	"I"	8.303073	6
"Sb"	"I"	7.5339361	2
"Sb"	"I"	7.5630728	4
"Sb"	"I"	7.6109571	2
"Sb"	"I"	7.8915275	4
"Sb"	"I"	7.6412782	6
"Sb"	"I"	7.6633019	4
"Sb"	"I"	7.7443516	6
"Sb"	"I"	7.7447902	8
"Sb"	"I"	7.7492266	6
"Sb"	"I"	7.9499758	8
"Sb"	"I"	8.2360345	10
"Sb"	"I"	7.8060843	2
"Sb"	"I"	8.1969942	4
"Sb"	"I"	8.51163	6
"Sb"	"I"	7.8349375	4
"Sb"	"I"	7.88618	2
"Sb"	"I"	7.9099993	4
"Sb"	"I"	7.9090694	6
"Sb"	"I"	7.9226556	4
"Sb"	"I"	7.9609547	2
"Sb"	"I"	7.9133856	2
"Sb"	"I"	7.9471833	2
"Sb"	"I"	7.9614851	6
"Sb"	"I"	7.9623405	4
"Sb"	"I"	8.22683	2
"Sb"	"I"	7.9689426	4
"Sb"	"I"	7.9885988	4
"Sb"	"I"	7.9985168	6
"Sb"	"I"	8.0570618	4
"Sb"	"I"	7.99868	6
"Sb"	"I"	8.4408065	8
"Sb"	"I"	8.0303542	2
"Sb"	"I"	8.076777	4
"Sb"	"I"	8.2750929	8
"Sb"	"I"	8.0395596	4
"Sb"	"I"	8.0891321	6
"Sb"	"I"	8.0439656	6
"Sb"	"I"	8.0536702	8
"Sb"	"I"	8.1184378	2
"Sb"	"I"	8.17787	4
"Sb"	"I"	8.0557272	6
"Sb"	"I"	8.0562756	8
"Sb"	"I"	8.0909065	2
"Sb"	"I"	8.47403	4
"Sb"	"I"	8.78809	6
"Sb"	"I"	8.1090375	8
"Sb"	"I"	8.1160241	6
"Sb"	"I"	8.1169003	8
"Sb"	"I"	8.1244108	10
"Sb"	"I"	8.1248593	8
"Sb"	"I"	8.1290532	4
"Sb"	"I"	8.1294346	6
"Sb"	"I"	8.1401094	2
"Sb"	"I"	8.16601	2
"Sb"	"I"	8.1762246	2
"Sb"	"I"	8.1841612	2
"Sb"	"I"	8.1858214	4
"Sb"	"I"	8.186651	4
"Sb"	"I"	8.2223439	6
"Sb"	"I"	8.2227873	8
"Sb"	"I"	8.2277938	6
"Sb"	"I"	8.2501012	4
"Sb"	"I"	8.2332181	8
"Sb"	"I"	8.267899	2
"Sb"	"I"	8.2868028	6
"Sb"	"I"	8.3017098	4
"Sb"	"I"	8.249312	10
"Sb"	"I"	8.2857808	4
"Sb"	"I"	8.3135288	4
"Sb"	"I"	8.3137839	6
"Sb"	"I"	8.3272903	6
"Sb"	"I"	8.3274504	8
"Sb"	"I"	8.330746	2
"Sb"	"I"	8.3534638	4
"Sb"	"I"	8.3402302	4
"Sb"	"I"	8.345004	6
"Sb"	"I"	8.356733	2
"Sb"	"I"	8.364606	4
"Sb"	"I"	8.3513526	8
"Sb"	"I"	8.3598856	2
"Sb"	"I"	8.3696938	4
"Sb"	"I"	8.373046	4
"Sb"	"I"	8.40547	6
"Sb"	"I"	8.41124	6
"Sb"	"I"	8.4302288	6
"Sb"	"I"	8.4305566	8
"Sb"	"I"	8.4328184	4
"Sb"	"I"	8.43658	6
"Sb"	"I"	8.4338845	6
"Sb"	"I"	8.4339868	4
"Sb"	"I"	8.439617	4
"Sb"	"I"	8.44847	4
"Sb"	"I"	8.4493023	6
"Sb"	"I"	8.4504047	6
"Sb"	"I"	8.4512653	8
"Sb"	"I"	8.49313	10
"Sb"	"I"	8.548177	2
"Sb"	"I"	8.550806	4
"Sb"	"I"	8.55389	6
"Sb"	"I"	8.559534	6
"Sb"	"I"	8.560154	2
"Sb"	"I"	8.56158	4
"Sb"	"I"	8.66563	2
"Sb"	"I"	8.81363	6
"Ag"	"I"	0	2
"Ag"	"I"	3.66398815	2
"Ag"	"I"	3.77812896	4
"Ag"	"I"	3.7495671196	6
"Ag"	"I"	4.304015538	4
"Ag"	"I"	5.27628977	2
"Ag"	"I"	5.98811517	2
"Ag"	"I"	6.01333411	4
"Ag"	"I"	6.04348192	4
"Ag"	"I"	6.0459926	6
"Ag"	"I"	6.43316376	2
"Ag"	"I"	6.70023465	2
"Ag"	"I"	6.71016219	4
"Ag"	"I"	6.72033026	4
"Ag"	"I"	6.7216253	6
"Ag"	"I"	6.72052988	6
"Ag"	"I"	6.7205319	8
"Ag"	"I"	6.8911962	2
"Ag"	"I"	6.9708242	6
"Ag"	"I"	7.2536442	4
"Ag"	"I"	7.505687	2
"Ag"	"I"	7.0200939	2
"Ag"	"I"	7.0250187	4
"Ag"	"I"	7.02882229	6
"Ag"	"I"	7.02883742	8
"Ag"	"I"	7.0298832	4
"Ag"	"I"	7.03058187	6
"Ag"	"I"	7.0313379	18
"Ag"	"I"	7.1198023	2
"Ag"	"I"	7.191728	2
"Ag"	"I"	7.194443	4
"Ag"	"I"	7.1962892	6
"Ag"	"I"	7.1962987	8
"Ag"	"I"	7.1972794	4
"Ag"	"I"	7.1977028	6
"Ag"	"I"	7.1978668	8
"Ag"	"I"	7.1978671	10
"Ag"	"I"	7.198168	22
"Ag"	"I"	7.250354	2
"Ag"	"I"	7.289016	8
"Ag"	"I"	7.302923	10
"Ag"	"I"	7.354916	6
"Ag"	"I"	7.593071	4
"Ag"	"I"	7.294517	2
"Ag"	"I"	7.296449	4
"Ag"	"I"	7.2970292	6
"Ag"	"I"	7.2970596	8
"Ag"	"I"	7.298015	4
"Ag"	"I"	7.2982806	6
"Ag"	"I"	7.2982857	18
"Ag"	"I"	7.331928	2
"Ag"	"I"	7.363294	4
"Ag"	"I"	7.3634943	6
"Ag"	"I"	7.386304	2
"Ag"	"I"	7.408198	4
"Ag"	"I"	7.408243	6
"Ag"	"I"	7.439994	10
"Ag"	"I"	7.658891	8
"Ag"	"I"	7.709567	6
"Ag"	"I"	8.00634	2
"Ag"	"I"	8.2252	4
"Ag"	"I"	7.876884	4
"Ag"	"I"	8.303507	6
"Ag"	"I"	7.96778	6
"Ag"	"I"	8.138044	8
"Ag"	"I"	8.18038	4
"Ag"	"I"	8.187	2
"Ag"	"I"	8.9497	4
"Ag"	"I"	9.473	2
"Ag"	"I"	8.96831	8
"Ag"	"I"	9.52324	6
"Ag"	"I"	9.11625	6
"Ag"	"I"	9.66361	4
"Ag"	"I"	9.84596	8
"Ag"	"I"	9.93907	6
"Ag"	"I"	10.07575	4
"Ag"	"I"	10.41256	2
"Ag"	"I"	10.17552	6
"Ag"	"I"	10.48844	4
"Ag"	"I"	10.72272	6
"Ag"	"I"	10.84022	4
"Ag"	"I"	10.76632	4
"Ag"	"I"	10.77374	10
"Ag"	"I"	10.99639	8
"Ag"	"I"	10.78493	4
"Ag"	"I"	10.80184	12
"Ag"	"I"	10.98422	10
"Ag"	"I"	10.80443	6
"Ag"	"I"	11.0139	4
"Ag"	"I"	10.81411	6
"Ag"	"I"	10.96562	2
"Ag"	"I"	10.97835	4
"Ag"	"I"	10.81478	8
"Ag"	"I"	11.02047	6
"Ag"	"I"	10.82537	8
"Ag"	"I"	11.00202	6
"Ag"	"I"	11.35749	4
"Ag"	"I"	10.83092	10
"Ag"	"I"	11.0121	8
"Ag"	"I"	11.38994	6
"Ag"	"I"	11.20393	8
"Ag"	"I"	11.28021	6
"Ag"	"I"	11.42542	6
"Ag"	"I"	11.66059	4
"Tc"	"I"	0	6
"Tc"	"I"	0.318998	10
"Tc"	"I"	0.403061	8
"Tc"	"I"	0.458808	6
"Tc"	"I"	0.496255	4
"Tc"	"I"	0.518099	2
"Tc"	"I"	1.303884	8
"Tc"	"I"	1.371646	6
"Tc"	"I"	1.435563	4
"Tc"	"I"	1.474259	2
"Tc"	"I"	1.64313	6
"Tc"	"I"	1.756825	4
"Tc"	"I"	1.820076	2
"Tc"	"I"	1.826677	10
"Tc"	"I"	2.576867	8
"Tc"	"I"	2.629251	6
"Tc"	"I"	2.659147	4
"Tc"	"I"	1.896767	8
"Tc"	"I"	1.93716	6
"Tc"	"I"	1.955283	4
"Tc"	"I"	2.453888	10
"Tc"	"I"	1.986865	12
"Tc"	"I"	2.000359	10
"Tc"	"I"	2.019429	8
"Tc"	"I"	2.03528	6
"Tc"	"I"	2.0369	6
"Tc"	"I"	2.092173	8
"Tc"	"I"	2.172565	10
"Tc"	"I"	2.052359	14
"Tc"	"I"	2.125932	12
"Tc"	"I"	2.142773	8
"Tc"	"I"	2.148401	10
"Tc"	"I"	2.442832	4
"Tc"	"I"	2.458297	2
"Tc"	"I"	3.106865	8
"Tc"	"I"	3.121194	6
"Tc"	"I"	2.466716	6
"Tc"	"I"	2.467728	8
"Tc"	"I"	3.149904	4
"Tc"	"I"	2.508352	4
"Tc"	"I"	2.527386	8
"Tc"	"I"	2.54457	6
"Tc"	"I"	2.558955	12
"Tc"	"I"	2.659521	10
"Tc"	"I"	2.696922	8
"Tc"	"I"	2.717752	6
"Tc"	"I"	2.564769	6
"Tc"	"I"	2.718575	4
"Tc"	"I"	2.62908	10
"Tc"	"I"	2.692916	12
"Tc"	"I"	2.749982	10
"Tc"	"I"	2.804019	8
"Tc"	"I"	2.760565	6
"Tc"	"I"	2.790029	4
"Tc"	"I"	2.884532	8
"Tc"	"I"	2.908075	6
"Tc"	"I"	2.924589	4
"Tc"	"I"	2.908673	8
"Tc"	"I"	2.970384	8
"Tc"	"I"	2.993863	10
"Tc"	"I"	3.041189	14
"Tc"	"I"	3.045642	12
"Tc"	"I"	3.173785	6
"Tc"	"I"	3.321362	4
"Tc"	"I"	3.333139	6
"Tc"	"I"	3.337403	12
"Tc"	"I"	3.381559	14
"Tc"	"I"	3.341496	8
"Tc"	"I"	3.411703	6
"Tc"	"I"	3.393421	10
"Tc"	"I"	3.429415	8
"Tc"	"I"	3.464209	6
"Tc"	"I"	3.490314	4
"Tc"	"I"	3.50834	2
"Tc"	"I"	3.468007	10
"Tc"	"I"	3.624542	8
"Tc"	"I"	3.57563	12
"Tc"	"I"	3.662369	10
"Tc"	"I"	3.727047	6
"Tc"	"I"	3.727869	12
"Tc"	"I"	3.736048	10
"Tc"	"I"	3.766895	8
"Tc"	"I"	3.785096	6
"Tc"	"I"	3.797713	4
"Tc"	"I"	3.804966	2
"Tc"	"I"	3.857654	10
"Tc"	"I"	3.918521	8
"Tc"	"I"	3.969331	6
"Tc"	"I"	3.998943	4
"Tc"	"I"	3.893939	6
"Tc"	"I"	3.90599	4
"Tc"	"I"	4.741246	8
"Tc"	"I"	3.894846	8
"Tc"	"I"	4.738273	6
"Tc"	"I"	4.780423	4
"Tc"	"I"	3.958445	6
"Tc"	"I"	3.99949	4
"Tc"	"I"	4.017467	2
"Tc"	"I"	4.044412	8
"Tc"	"I"	4.102103	6
"Tc"	"I"	4.134027	4
"Tc"	"I"	4.151049	2
"Tc"	"I"	4.279424	6
"Tc"	"I"	4.332335	4
"Tc"	"I"	4.373722	2
"Tc"	"I"	4.663343	8
"Tc"	"I"	4.751025	4
"Tc"	"I"	4.785862	6
"Tc"	"I"	4.806396	8
"Tc"	"I"	4.858322	10
"Tc"	"I"	4.864708	12
"Tc"	"I"	4.930031	10
"Tc"	"I"	4.938489	8
"Tc"	"I"	4.940029	4
"Tc"	"I"	4.94586	6
"Tc"	"I"	4.892403	6
"Tc"	"I"	4.905777	8
"Tc"	"I"	5.485256	6
"Tc"	"I"	4.906866	4
"Tc"	"I"	4.909633	6
"Tc"	"I"	4.956565	6
"Tc"	"I"	4.971346	4
"Tc"	"I"	4.996457	6
"Tc"	"I"	4.98866	8
"Tc"	"I"	4.98932	12
"Tc"	"I"	5.009357	10
"Tc"	"I"	5.025005	14
"Tc"	"I"	5.009755	8
"Tc"	"I"	5.563465	6
"Tc"	"I"	5.061195	6
"Tc"	"I"	5.400626	4
"Tc"	"I"	5.062199	2
"Tc"	"I"	5.234282	4
"Tc"	"I"	5.092423	4
"Tc"	"I"	5.094325	8
"Tc"	"I"	5.170586	10
"Tc"	"I"	5.095777	6
"Tc"	"I"	5.181147	4
"Tc"	"I"	5.540507	8
"Tc"	"I"	5.11446	4
"Tc"	"I"	5.220084	6
"Tc"	"I"	5.272195	8
"Tc"	"I"	5.343442	10
"Tc"	"I"	5.148953	8
"Tc"	"I"	5.243845	6
"Tc"	"I"	5.155356	12
"Tc"	"I"	5.194565	10
"Tc"	"I"	5.19775	6
"Tc"	"I"	5.206478	8
"Tc"	"I"	5.160907	4
"Tc"	"I"	5.234251	10
"Tc"	"I"	5.237862	8
"Tc"	"I"	5.238414	6
"Tc"	"I"	5.262426	12
"Tc"	"I"	5.173844	8
"Tc"	"I"	5.178108	6
"Tc"	"I"	5.211374	12
"Tc"	"I"	5.266198	14
"Tc"	"I"	5.472436	12
"Tc"	"I"	5.274909	10
"Tc"	"I"	5.293685	6
"Tc"	"I"	5.30303	8
"Tc"	"I"	5.2818	12
"Tc"	"I"	5.28345	10
"Tc"	"I"	5.303299	12
"Tc"	"I"	5.308631	10
"Tc"	"I"	5.332702	6
"Tc"	"I"	5.364444	8
"Tc"	"I"	5.429753	4
"Tc"	"I"	5.313373	10
"Tc"	"I"	5.379893	8
"Tc"	"I"	5.430099	6
"Tc"	"I"	5.45889	4
"Tc"	"I"	5.47384	2
"Tc"	"I"	5.319119	4
"Tc"	"I"	5.319616	6
"Tc"	"I"	5.330843	16
"Tc"	"I"	5.352669	12
"Tc"	"I"	5.35582	14
"Tc"	"I"	5.36424	10
"Tc"	"I"	5.340908	8
"Tc"	"I"	5.394861	12
"Tc"	"I"	5.437605	14
"Tc"	"I"	5.443617	8
"Tc"	"I"	5.45181	10
"Tc"	"I"	5.399078	6
"Tc"	"I"	5.431159	8
"Tc"	"I"	5.411877	10
"Tc"	"I"	5.466532	8
"Tc"	"I"	5.564008	4
"Tc"	"I"	5.456173	6
"Tc"	"I"	5.46795	8
"Tc"	"I"	5.555031	6
"Tc"	"I"	5.612494	4
"Tc"	"I"	5.641005	2
"Tc"	"I"	5.468593	6
"Tc"	"I"	5.494182	4
"Tc"	"I"	5.468948	4
"Tc"	"I"	5.856069	6
"Tc"	"I"	5.488395	8
"Tc"	"I"	5.496618	4
"Tc"	"I"	5.497154	6
"Tc"	"I"	5.497943	8
"Tc"	"I"	5.499028	10
"Tc"	"I"	5.500596	12
"Tc"	"I"	5.521982	6
"Tc"	"I"	5.544855	4
"Tc"	"I"	5.52673	10
"Tc"	"I"	5.559352	8
"Tc"	"I"	5.569256	10
"Tc"	"I"	5.577495	8
"Tc"	"I"	5.588098	6
"Tc"	"I"	5.592759	4
"Tc"	"I"	5.602809	2
"Tc"	"I"	5.573819	4
"Tc"	"I"	5.667165	10
"Tc"	"I"	5.711811	10
"Tc"	"I"	5.716278	6
"Tc"	"I"	5.778762	8
"Tc"	"I"	5.752392	8
"Tc"	"I"	5.831061	4
"Tc"	"I"	5.784615	8
"Tc"	"I"	5.790129	10
"Tc"	"I"	5.800204	12
"Tc"	"I"	5.807493	14
"Tc"	"I"	5.862204	6
"Tc"	"I"	5.863752	12
"Tc"	"I"	5.869897	10
"Tc"	"I"	5.875579	8
"Tc"	"I"	5.883332	6
"Tc"	"I"	5.910392	2
"Tc"	"I"	5.928882	10
"Tc"	"I"	5.934422	8
"Tc"	"I"	6.060565	10
"Tc"	"I"	5.968942	6
"Tc"	"I"	5.978189	8
"Tc"	"I"	5.986923	10
"Tc"	"I"	5.977711	10
"Tc"	"I"	5.992205	14
"Tc"	"I"	6.056828	16
"Tc"	"I"	6.001393	12
"Tc"	"I"	6.003093	10
"Tc"	"I"	6.10572	8
"Tc"	"I"	6.008639	8
"Tc"	"I"	6.072378	10
"Tc"	"I"	6.145414	6
"Tc"	"I"	6.022173	6
"Tc"	"I"	6.128933	4
"Tc"	"I"	6.033824	14
"Tc"	"I"	6.122837	12
"Tc"	"I"	6.145396	8
"Tc"	"I"	6.147542	10
"Tc"	"I"	6.191597	6
"Tc"	"I"	6.048552	8
"Tc"	"I"	6.068299	6
"Tc"	"I"	6.166364	4
"Tc"	"I"	6.049127	12
"Tc"	"I"	6.117442	10
"Tc"	"I"	6.176102	8
"Tc"	"I"	6.087458	10
"Tc"	"I"	6.091345	8
"Tc"	"I"	6.097083	12
"Tc"	"I"	6.176382	10
"Tc"	"I"	6.115962	4
"Tc"	"I"	6.117072	6
"Tc"	"I"	6.146312	8
"Tc"	"I"	6.192001	10
"Tc"	"I"	6.241151	8
"Tc"	"I"	6.235178	14
"Tc"	"I"	6.240896	12
"Tc"	"I"	6.295614	12
"Tc"	"I"	6.33892	10
"Tc"	"I"	6.343487	14
"Tc"	"I"	6.350624	12
"Tc"	"I"	6.375726	8
"Tc"	"I"	6.378005	10
"Tc"	"I"	6.348522	8
"Tc"	"I"	6.490603	10
"Tc"	"I"	6.669804	12
"Tc"	"I"	6.688351	6
"Tc"	"I"	6.812766	12
"Tc"	"I"	6.827393	14
"Tc"	"I"	6.95779	12
"Tc"	"I"	7.35416	12
"Tc"	"I"	7.691764	8
"Tc"	"I"	7.749233	8
"Tc"	"I"	7.761346	10
"Tc"	"I"	7.925896	6
"Tc"	"I"	8.032428	8
"Y"	"I"	0	4
"Y"	"I"	0.06575514	6
"Y"	"I"	1.30545058	2
"Y"	"I"	1.40843037	4
"Y"	"I"	1.35606353	4
"Y"	"I"	1.37357308	6
"Y"	"I"	1.39828486	8
"Y"	"I"	1.42979768	10
"Y"	"I"	1.85343904	4
"Y"	"I"	1.89023866	6
"Y"	"I"	1.94810445	8
"Y"	"I"	2.01280684	10
"Y"	"I"	1.88724197	2
"Y"	"I"	1.90053704	4
"Y"	"I"	1.91884554	6
"Y"	"I"	1.9002737	6
"Y"	"I"	1.96694496	8
"Y"	"I"	1.98300885	4
"Y"	"I"	2.00344392	6
"Y"	"I"	1.99193807	6
"Y"	"I"	2.00186598	4
"Y"	"I"	2.03779275	2
"Y"	"I"	2.05780343	4
"Y"	"I"	2.08499775	6
"Y"	"I"	2.12213288	8
"Y"	"I"	2.29362274	10
"Y"	"I"	2.29524532	8
"Y"	"I"	2.35276953	2
"Y"	"I"	2.35912087	4
"Y"	"I"	2.37404732	6
"Y"	"I"	2.38515941	2
"Y"	"I"	2.40605546	4
"Y"	"I"	2.66920361	6
"Y"	"I"	2.71716727	8
"Y"	"I"	2.9093007	2
"Y"	"I"	2.99189369	4
"Y"	"I"	3.06818402	6
"Y"	"I"	3.03521575	4
"Y"	"I"	3.06226712	2
"Y"	"I"	3.03993769	6
"Y"	"I"	3.08716091	8
"Y"	"I"	3.4498166	2
"Y"	"I"	3.48887133	4
"Y"	"I"	3.55760755	6
"Y"	"I"	3.5941514	8
"Y"	"I"	3.6406858	10
"Y"	"I"	3.6972552	12
"Y"	"I"	3.62926285	4
"Y"	"I"	3.64766285	6
"Y"	"I"	3.67163408	8
"Y"	"I"	3.7000158	10
"Y"	"I"	3.9065488	4
"Y"	"I"	3.9278247	6
"Y"	"I"	3.9562321	8
"Y"	"I"	3.9908127	10
"Y"	"I"	3.9267704	2
"Y"	"I"	3.96471512	2
"Y"	"I"	3.9787789	4
"Y"	"I"	4.0129233	6
"Y"	"I"	4.0210264	4
"Y"	"I"	4.06933385	6
"Y"	"I"	4.10988177	2
"Y"	"I"	4.12098815	4
"Y"	"I"	4.14250623	6
"Y"	"I"	4.18480679	8
"Y"	"I"	4.1181902	2
"Y"	"I"	4.12437131	4
"Y"	"I"	4.13581629	6
"Y"	"I"	4.16766002	8
"Y"	"I"	4.14505113	8
"Y"	"I"	4.18929663	10
"Y"	"I"	4.16689962	6
"Y"	"I"	4.21915772	8
"Y"	"I"	4.16751186	2
"Y"	"I"	4.19592494	4
"Y"	"I"	4.20390258	4
"Y"	"I"	4.24617698	6
"Y"	"I"	4.20451395	2
"Y"	"I"	4.23479337	4
"Y"	"I"	4.28008591	6
"Y"	"I"	4.24417054	4
"Y"	"I"	4.24738211	6
"Y"	"I"	4.26979609	2
"Y"	"I"	4.4239221	2
"Y"	"I"	4.4406685	4
"Y"	"I"	4.4709746	6
"Y"	"I"	4.5082074	8
"Y"	"I"	4.48023931	4
"Y"	"I"	4.51558026	4
"Y"	"I"	4.51688879	6
"Y"	"I"	4.51950858	4
"Y"	"I"	4.55649629	6
"Y"	"I"	4.540115	6
"Y"	"I"	4.5701053	4
"Y"	"I"	4.59661373	6
